,index,Sample ID ,Sampling date,Sampling grid,US state,Latitude,Longitude,Elevation (m),Moisture,Open water (%),Developed open space (< 20% Impervious Cover) (%),Developed open space (> 20% Impervious Cover) (%),Barren (%),Forest (%),Shrubland (%),Grassland (%),Cropland (%),Pasture (%),Wetland (%),Number of Listeria isolates obtained,"Number of Listeria isolates selected for WGS (i.e., number of isolates with unique sigB)",If selected for soil property analysis: Yes(Y)/No(N),date_ymd,temp_mean,temp_min,temp_max,rh_mean,rh_min,rh_max,ppt_sum_mm,ppt_hours_gt0,wind_mean,wind_min,wind_max
844,844,MT-PC-3,43386,4,MT,46.2431352,-106.6439743,815.9,0.226260258,1.596031421,0.908242352,1.883396784,0.013004856,9.194433083,39.93770255,29.24666226,0.29785315,12.22896937,4.693704181,6,2,Y,2018-10-13,1.9458333333333335,-1.2,7.6,60.083333333333336,41.0,78.0,0.4,4.0,21.020833333333332,9.2,27.7
845,845,MT-PC-4,43386,4,MT,46.234213,-106.6345162,838.93,0.228110599,1.19900604,0.782197709,1.571111363,0.004827085,8.917935351,39.14388492,32.54798753,0.246810976,12.1243793,3.461859729,1,1,Y,2018-10-13,1.9458333333333335,-1.2,7.6,60.083333333333336,41.0,78.0,0.4,4.0,21.020833333333332,9.2,27.7
846,846,MT-PC-5,43386,4,MT,46.22575,-106.6322819,844.31,0.256009615,1.012083292,0.638271525,1.154807606,0.004197774,8.950703442,39.34195696,34.30840625,0.1930976,11.20784648,3.18862907,0,0,N,2018-10-13,1.9458333333333335,-1.2,7.6,60.083333333333336,41.0,78.0,0.4,4.0,21.020833333333332,9.2,27.7
847,847,MT-UTR-1,43386,4,MT,46.0777237,-105.5636546,824.59,0.225616921,0.023910299,0.66634227,0.187716818,0.0,2.291613358,33.10066236,62.45747532,0.0,0.044045287,1.228234287,0,0,N,2018-10-13,1.7375,-2.5,7.5,60.0,38.0,78.0,0.0,0.0,24.03333333333333,10.7,31.9
848,848,MT-UTR-2,43386,4,MT,46.0728431,-105.5646769,823.35,0.204009434,0.026881212,0.704581777,0.167797568,0.0,2.379617321,34.58162963,60.66438596,0.0,0.044101989,1.431004538,0,0,Y,2018-10-13,1.7375,-2.5,7.5,60.0,38.0,78.0,0.0,0.0,24.03333333333333,10.7,31.9
849,849,MT-UTR-3,43386,4,MT,46.0674776,-105.5660545,829.06,0.198606272,0.02537906,0.819470983,0.128573256,0.0,2.448764711,35.10993748,59.78992011,0.0,0.044465792,1.633488614,0,0,N,2018-10-13,1.7375,-2.5,7.5,60.0,38.0,78.0,0.0,0.0,24.03333333333333,10.7,31.9
850,850,MT-UTR-4,43386,4,MT,46.0613659,-105.5688433,824.44,0.332914573,0.020567452,0.964991259,0.069047874,0.0,2.535463114,35.97834961,59.02879653,0.0,0.062331971,1.34045219,6,1,Y,2018-10-13,1.7375,-2.5,7.5,60.0,38.0,78.0,0.0,0.0,24.03333333333333,10.7,31.9
851,851,MT-UTR-5,43386,4,MT,46.0519691,-105.5742674,833.48,0.224076281,0.020348654,0.841217563,0.10782689,0.0,2.638612096,36.37814932,58.91459859,0.0,0.062304642,1.036942248,6,2,Y,2018-10-13,1.7375,-2.5,7.5,60.0,38.0,78.0,0.0,0.0,24.03333333333333,10.7,31.9
852,852,OR-DN-1,43387,9,OR,43.957128,-121.417439,1232.62,0.057026477,1.688655018,4.678552905,1.49211422,0.486942426,65.21752825,23.47402659,1.828081396,0.12619767,0.003149692,1.004751836,0,0,Y,2018-10-14,4.9750000000000005,-0.8,11.7,44.708333333333336,21.0,71.0,0.0,0.0,9.566666666666665,3.3,15.6
853,853,OR-DN-2,43387,9,OR,43.954689,-121.419894,1232.43,0.067637877,1.973961932,4.593730114,1.341806871,0.479891799,65.67818057,22.82184778,1.647803524,0.141972366,0.003150274,1.317654768,0,0,Y,2018-10-14,5.025,-0.7,11.7,44.708333333333336,21.0,71.0,0.0,0.0,9.566666666666665,3.3,15.6
854,854,OR-DN-3,43387,9,OR,43.951866,-121.419735,1234.55,0.069518717,1.628123701,4.564917156,1.248850847,0.418732343,65.48260214,23.18601791,1.794357293,0.160146756,0.003148363,1.513103489,0,0,Y,2018-10-14,4.9750000000000005,-0.8,11.7,44.708333333333336,21.0,71.0,0.0,0.0,9.566666666666665,3.3,15.6
855,855,OR-DN-4,43387,9,OR,43.949421,-121.423306,1233.01,0.039643211,1.745939468,4.446804358,1.103096267,0.225824122,67.51049893,21.91333475,1.740272878,0.181750641,0.002728358,1.129750229,0,0,N,2018-10-14,4.925,-0.8,11.6,44.708333333333336,21.0,71.0,0.0,0.0,9.566666666666665,3.3,15.6
856,856,OR-DN-5,43387,9,OR,43.945816,-121.430829,1236.51,0.135281385,1.344128331,4.384733388,0.983595549,0.071141218,70.43463297,19.92310872,1.893741461,0.193067614,0.0,0.771850742,6,1,Y,2018-10-14,4.9750000000000005,-0.8,11.7,44.708333333333336,21.0,71.0,0.0,0.0,9.566666666666665,3.3,15.6
857,857,MI-PR-1,43389,8,MI,46.52655,-86.46198,204.3,0.159453303,38.71298699,1.05303353,0.047416931,0.086441485,45.88532236,0.042591314,0.135117273,0.0,0.000209809,14.0368803,0,0,Y,2018-10-16,4.779166666666667,1.6,10.1,67.91666666666667,51.0,88.0,4.199999999999999,11.0,25.2,20.2,35.4
858,858,MI-PR-2,43389,8,MI,46.524684,-86.466563,231.63,0.233576642,38.54932127,1.095865123,0.045101647,0.080343863,46.03262842,0.042584345,0.132787638,0.0,0.000209775,14.02115792,6,1,Y,2018-10-16,4.779166666666667,1.6,10.1,67.91666666666667,51.0,88.0,4.199999999999999,11.0,25.2,20.2,35.4
859,859,MI-PR-3,43389,8,MI,46.525983,-86.453525,244.02,0.302835052,36.4913857,1.054666753,0.046603507,0.094676494,47.57420349,0.042614919,0.145478515,0.0,0.000209926,14.5501607,0,0,Y,2018-10-16,4.3625,0.9,10.1,64.29166666666667,48.0,87.0,1.3,6.0,20.837500000000002,16.1,30.8
860,860,MI-PR-4,43389,8,MI,46.527282,-86.447258,234.42,0.491899853,35.93214789,0.916574317,0.042816845,0.103474041,48.31020384,0.045125596,0.159513735,0.0,0.000209886,14.48993384,0,0,Y,2018-10-16,4.3625,0.9,10.1,64.29166666666667,48.0,87.0,1.3,6.0,20.837500000000002,16.1,30.8
861,861,MI-PR-5,43389,8,MI,46.529791,-86.44008,236.74,0.805008945,35.57803948,0.8356236,0.039891579,0.110856598,48.82981203,0.041571224,0.157256803,0.0,0.000209956,14.40673874,0,0,Y,2018-10-16,4.3625,0.9,10.1,64.29166666666667,48.0,87.0,1.3,6.0,20.837500000000002,16.1,30.8
862,862,MT-LTR-1,43386,4,MT,46.4439436,-105.8582436,801.1,0.151279199,2.260412446,3.6844282,4.779469652,0.020154137,3.329001593,28.46897837,45.95962035,1.007077041,7.58047484,2.910383369,0,0,Y,2018-10-13,2.2375000000000003,-1.3,7.5,58.583333333333336,37.0,76.0,0.0,0.0,22.566666666666666,11.9,31.9
863,863,MT-LTR-2,43386,4,MT,46.4424972,-105.8516672,799.62,0.202380952,2.288696922,3.47491563,4.94761497,0.021197468,3.495273594,28.19850904,45.30444601,1.036787051,8.227345993,3.005213318,2,1,Y,2018-10-13,2.2375000000000003,-1.3,7.5,58.583333333333336,37.0,76.0,0.0,0.0,22.566666666666666,11.9,31.9
864,864,MT-LTR-3,43386,4,MT,46.4417983,-105.8459229,792.76,0.095756257,2.312780182,3.497175366,5.082662225,0.02139715,4.080562367,27.19451897,44.99862597,1.123350374,8.603752053,3.085175341,0,0,N,2018-10-13,2.2375000000000003,-1.3,7.5,58.583333333333336,37.0,76.0,0.0,0.0,22.566666666666666,11.9,31.9
865,865,MT-LTR-4,43386,4,MT,46.4420392,-105.8377861,746.33,0.210589651,2.319827241,3.472395651,5.179632362,0.023924399,3.907232094,26.71054206,45.02110174,1.16788842,9.075951572,3.121504467,0,0,Y,2018-10-13,2.2375000000000003,-1.3,7.5,58.583333333333336,37.0,76.0,0.0,0.0,22.566666666666666,11.9,31.9
866,866,MT-LTR-5,43386,4,MT,46.4407018,-105.8291403,725.74,0.129753915,2.644388261,3.494632688,5.228719741,0.024148706,3.277714315,24.75536311,45.56377778,1.344977909,9.694550372,3.971727115,0,0,Y,2018-10-13,2.2375000000000003,-1.3,7.5,58.583333333333336,37.0,76.0,0.0,0.0,22.566666666666666,11.9,31.9
867,867,WY-BH-1,43387,13,SD,44.7015651,-103.7296764,906.87,0.335443038,11.427642,1.743181842,0.534749258,0.013431692,0.496552882,2.925170782,68.02480666,0.631499418,10.89457171,3.308393758,4,1,Y,2018-10-14,-1.7708333333333333,-3.8,0.2,57.916666666666664,47.0,73.0,0.0,0.0,22.09166666666667,13.8,27.3
868,868,WY-BH-2,43387,13,SD,44.7063389,-103.7264953,909.0,0.289440994,12.16509259,1.586815097,0.316355384,0.013435132,0.407042528,2.618171436,67.69375455,0.647405445,11.36045411,3.191473729,0,0,N,2018-10-14,-1.7708333333333333,-3.8,0.2,57.916666666666664,47.0,73.0,0.0,0.0,22.09166666666667,13.8,27.3
869,869,WY-BH-3,43387,13,SD,44.7082988,-103.7171173,909.97,0.357607282,13.85869337,1.523323065,0.268611864,0.012171475,0.320235707,2.344687781,65.55787327,0.714339676,12.44029682,2.959766979,6,4,Y,2018-10-14,-1.7708333333333333,-3.8,0.2,57.916666666666664,47.0,73.0,0.0,0.0,22.09166666666667,13.8,27.3
870,870,WY-BH-4,43387,13,SD,44.713469,-103.7185821,925.49,0.489361702,14.07730296,1.470007727,0.241256803,0.012178324,0.206191628,2.103700531,66.59674629,0.706552778,11.95449506,2.631567896,6,5,Y,2018-10-14,-1.7708333333333333,-3.8,0.2,57.916666666666664,47.0,73.0,0.0,0.0,22.09166666666667,13.8,27.3
871,871,WY-BH-5,43387,13,SD,44.7186164,-103.7190723,908.97,0.398328691,16.13448941,1.416970483,0.223743228,0.012173647,0.167702476,1.976118664,65.24297969,0.699564897,11.65479736,2.471460145,6,3,Y,2018-10-14,-1.6958333333333335,-3.8,0.2,61.958333333333336,49.0,80.0,0.0,0.0,22.245833333333334,12.7,28.0
872,872,SD-BH-1,43387,13,SD,44.4104586,-103.4842781,1027.74,0.225454545,0.442732387,3.14929885,4.697917541,0.011126039,32.51805357,14.83101016,38.73645982,2.496221345,1.184608279,1.932572004,0,0,Y,2018-10-14,-2.904166666666667,-4.6,-1.3,64.16666666666667,52.0,80.0,0.1,1.0,21.65833333333333,14.2,27.2
873,873,SD-BH-2,43387,13,SD,44.4062609,-103.4828528,1044.89,0.628246753,0.440178337,3.065302911,4.281353265,0.011119853,36.03986362,14.37356412,36.68124836,2.411329662,1.090584841,1.605455022,4,2,Y,2018-10-14,-2.9375,-4.7,-1.4,64.16666666666667,52.0,80.0,0.1,1.0,21.65833333333333,14.2,27.2
874,874,SD-BH-3,43387,13,SD,44.4039533,-103.4799799,1058.49,0.338983051,0.44051754,3.206396844,4.141368564,0.01112312,36.494748,14.23549535,36.56358542,2.494517141,1.005907846,1.406340179,0,0,Y,2018-10-14,-3.0041666666666664,-4.7,-1.4,64.16666666666667,52.0,80.0,0.1,1.0,21.65833333333333,14.2,27.2
875,875,SD-BH-4,43387,13,SD,44.39952,-103.4785479,1082.64,0.260391198,0.44062111,2.981067357,3.808990014,0.011125736,38.89809036,13.69557049,35.34289307,2.527851075,0.977595288,1.316195502,0,0,N,2018-10-14,-3.9249999999999994,-5.7,-2.3,63.875,52.0,80.0,0.1,1.0,21.65833333333333,14.2,27.2
876,876,SD-BH-5,43387,13,SD,44.3946711,-103.481501,1060.42,0.6140625,0.437613787,2.927644634,3.865238472,0.011129333,41.61362734,13.4490644,33.04404066,2.480581413,0.977911423,1.19314853,6,2,Y,2018-10-14,-3.0375,-4.8,-1.5,64.16666666666667,52.0,80.0,0.1,1.0,21.65833333333333,14.2,27.2
877,877,MN-CF-1,43387,7,MN,45.0280905,-93.4376361,275.65,0.168327796,5.877762511,24.96627823,53.40060206,0.64527633,4.779156484,0.039647993,0.209148407,3.294559414,1.358940203,5.428628368,6,1,Y,2018-10-14,1.9958333333333336,0.6,3.8,61.958333333333336,54.0,78.0,3.8999999999999995,13.0,13.579166666666666,10.7,17.1
878,878,MN-CF-2,43387,7,MN,45.0255156,-93.435097,276.52,0.317357513,5.956848424,25.98182429,52.30197708,0.64853293,4.95823364,0.033790874,0.216597406,3.136464761,1.191915376,5.573815221,2,1,Y,2018-10-14,1.9958333333333336,0.6,3.8,61.958333333333336,54.0,78.0,3.8999999999999995,13.0,13.579166666666666,10.7,17.1
879,879,MN-CF-3,43387,7,MN,45.028357,-93.4317758,290.03,0.309859155,5.513500351,25.10464818,55.0417963,0.65287032,4.25352361,0.030859144,0.191242721,3.042879515,1.125833932,5.042845927,0,0,Y,2018-10-14,1.9958333333333336,0.6,3.8,61.958333333333336,54.0,78.0,3.8999999999999995,13.0,13.579166666666666,10.7,17.1
880,880,MN-CF-4,43387,7,MN,45.0176943,-93.4276616,271.43,0.2625,8.641723979,25.57678303,52.40566741,0.628359277,4.108890423,0.030431562,0.205885254,2.593188787,0.809269664,4.999800621,0,0,N,2018-10-14,1.9958333333333336,0.6,3.8,61.958333333333336,54.0,78.0,3.8999999999999995,13.0,13.579166666666666,10.7,17.1
881,881,MN-CF-5,43387,7,MN,45.0209895,-93.4281126,279.23,0.291770574,6.988712447,26.07890793,53.08109492,0.665961457,4.243851453,0.030223274,0.205056522,2.696377825,0.900191834,5.109622335,0,0,N,2018-10-14,1.9958333333333336,0.6,3.8,61.958333333333336,54.0,78.0,3.8999999999999995,13.0,13.579166666666666,10.7,17.1
882,882,MN-LR-1,43393,7,MN,45.0191991,-93.6436106,294.22,0.335509138,11.57240441,7.433569986,8.751254288,0.02561056,18.41987044,0.374711881,0.752152756,23.84867938,15.42637384,13.39537247,0,0,Y,2018-10-20,3.079166666666667,0.2,8.6,54.458333333333336,39.0,75.0,0.0,0.0,21.133333333333336,5.4,32.9
883,883,MN-LR-2,43393,7,MN,45.0223553,-93.6377312,299.06,0.533923304,11.51835318,7.460064602,8.975626342,0.027914376,17.80895233,0.410320344,0.78768913,23.54881973,15.47442896,13.98783101,1,1,Y,2018-10-20,3.079166666666667,0.2,8.6,54.458333333333336,39.0,75.0,0.0,0.0,21.133333333333336,5.4,32.9
884,884,MN-LR-3,43393,7,MN,45.0254327,-93.6354758,293.39,0.389558233,11.40089904,7.295601182,9.006754331,0.031283659,17.09851413,0.46694535,0.820513682,23.06865398,16.05544556,14.75538908,0,0,N,2018-10-20,3.079166666666667,0.2,8.6,54.458333333333336,39.0,75.0,0.0,0.0,21.133333333333336,5.4,32.9
885,885,MN-LR-4,43393,7,MN,45.0186502,-93.6364884,311.2,0.456859972,10.60955145,7.819808164,9.580645907,0.025412854,17.94063473,0.378672525,0.83820413,23.85384879,14.70900182,14.24421963,0,0,Y,2018-10-20,3.079166666666667,0.2,8.6,54.458333333333336,39.0,75.0,0.0,0.0,21.133333333333336,5.4,32.9
886,886,MN-LR-5,43393,7,MN,45.0177434,-93.6295793,296.86,0.4375,10.58544234,7.946533336,9.801871921,0.023509212,18.40162549,0.542810904,0.938269428,22.98340292,14.09713083,14.67940362,6,3,Y,2018-10-20,3.079166666666667,0.2,8.6,54.458333333333336,39.0,75.0,0.0,0.0,21.133333333333336,5.4,32.9
887,887,IA-RR-1,43394,15,IA,41.55225,-93.7348,245.57,0.218712029,6.096160588,16.75242312,37.09276182,0.363598958,7.609756712,0.039256931,0.406424701,12.47488711,15.01567128,4.149058778,0,0,Y,2018-10-21,6.5249999999999995,-0.5,13.6,60.666666666666664,43.0,75.0,0.0,0.0,15.1625,5.8,23.3
888,888,IA-RR-2,43394,15,IA,41.54817,-93.73599,247.67,0.301690507,6.695066164,15.59581265,33.7742177,0.365166359,8.228513179,0.036495661,0.44088437,13.48262995,16.26615824,5.115055719,0,0,Y,2018-10-21,6.520833333333333,-0.8,13.9,60.625,42.0,77.0,0.0,0.0,14.966666666666669,5.8,23.8
889,889,IA-RR-3,43394,15,IA,41.55601,-93.72327,248.64,0.099164927,4.274815891,18.15080571,40.33353767,0.337988194,7.128191994,0.038207361,0.416292291,10.84417275,12.83851302,5.637475123,0,0,Y,2018-10-21,6.5249999999999995,-0.5,13.6,60.666666666666664,43.0,75.0,0.0,0.0,15.1625,5.8,23.3
890,890,IA-RR-4,43394,15,IA,41.5535,-93.7237,246.35,0.068535826,5.205944852,17.52022073,37.66934597,0.359479594,7.267913087,0.038845634,0.439690579,11.86807603,13.39166478,6.238818757,8,5,Y,2018-10-21,6.5249999999999995,-0.5,13.6,60.666666666666664,43.0,75.0,0.0,0.0,15.1625,5.8,23.3
891,891,IA-RR-5,43394,15,IA,41.55076,-93.7243,247.16,0.078864353,6.262267894,16.96564465,35.82004639,0.366331126,7.729901647,0.038207602,0.4228028,12.60997806,14.0603974,5.724422425,0,0,Y,2018-10-21,6.5249999999999995,-0.5,13.6,60.666666666666664,43.0,75.0,0.0,0.0,15.1625,5.8,23.3
892,892,IA-CS-2,43394,15,IA,41.58196,-93.28242,275.35,0.369565217,0.196033162,3.5886242,1.814671004,0.15930318,4.958547592,0.034841012,2.805331095,18.36792948,67.3245881,0.750131179,6,2,Y,2018-10-21,6.104166666666667,-1.0,12.9,59.958333333333336,39.0,78.0,0.0,0.0,14.966666666666667,4.3,24.6
893,893,IA-CS-3,43394,15,IA,41.55727,-93.26896,248.27,0.29463171,2.819293193,3.61526965,1.848672113,0.209909403,6.439390759,0.037993602,3.094904239,17.64498442,60.19362043,4.095962183,6,4,Y,2018-10-21,6.104166666666667,-1.0,12.9,59.958333333333336,39.0,78.0,0.0,0.0,14.966666666666667,4.3,24.6
894,894,IA-CS-4,43394,15,IA,41.55921,-93.27893,273.92,0.336448598,2.543030903,3.352444189,1.827423098,0.251616938,6.152338422,0.078695873,2.821089655,20.24708406,58.68592582,4.040351047,4,2,Y,2018-10-21,6.104166666666667,-1.0,12.9,59.958333333333336,39.0,78.0,0.0,0.0,14.966666666666667,4.3,24.6
895,895,IA-CS-5,43394,15,IA,41.55999,-93.27924,271.56,0.346598203,2.398177134,3.321989375,1.793492401,0.248629913,6.141893196,0.080358866,2.805636451,20.29071866,58.94564132,3.973462691,6,3,Y,2018-10-21,6.104166666666667,-1.0,12.9,59.958333333333336,39.0,78.0,0.0,0.0,14.966666666666667,4.3,24.6
896,896,MN-SD-1,43401,7,MN,45.40694,-93.69472,289.89,0.18931475,3.836783898,6.408010854,4.44373039,0.018691432,32.64826086,0.704393957,1.805718318,21.62052613,8.113761514,20.40012265,0,0,N,2018-10-28,8.141666666666667,5.6,11.4,73.16666666666667,51.0,90.0,1.5,6.0,20.5625,8.9,33.5
897,897,MN-SD-2,43401,7,MN,45.44,-93.70083,296.38,0.221709007,4.122272319,4.788082584,2.404851263,0.016372384,32.41396103,0.851363945,2.161364533,20.61031208,7.203428965,25.4279909,0,0,Y,2018-10-28,8.108333333333333,5.5,11.2,73.08333333333333,51.0,90.0,1.4000000000000001,6.0,20.058333333333334,8.2,33.0
898,898,MN-SD-3,43401,7,MN,45.43667,-93.71,298.46,0.118790497,3.886480111,4.566440992,2.412811806,0.014690513,33.54347762,0.760548838,2.203996659,19.21330205,7.779466021,25.61878539,0,0,N,2018-10-28,8.108333333333333,5.5,11.2,73.08333333333333,51.0,90.0,1.4000000000000001,6.0,20.058333333333334,8.2,33.0
899,899,MN-SD-4,43401,7,MN,45.43472,-93.71389,298.05,0.116080937,3.937202884,4.582174602,2.401066208,0.014901722,33.60716122,0.747814589,2.167675856,19.17578785,8.160896622,25.20531845,0,0,N,2018-10-28,8.108333333333333,5.5,11.2,73.08333333333333,51.0,90.0,1.4000000000000001,6.0,20.058333333333334,8.2,33.0
900,900,MN-SD-5,43401,7,MN,45.4275,-93.71528,295.9,0.149490374,3.856921598,4.972570484,2.86782205,0.020357024,32.40208691,0.71669318,2.04871415,20.74485723,8.997804799,23.37217258,6,2,Y,2018-10-28,8.108333333333333,5.5,11.2,73.08333333333333,51.0,90.0,1.4000000000000001,6.0,20.058333333333334,8.2,33.0
901,901,MN-RR-1,43400,7,MN,45.88618,-93.55914,365.69,0.500711238,0.490951623,2.365513273,0.354039537,0.066566152,48.04648291,0.383227849,0.512580373,13.99548106,5.014720149,28.77043707,0,0,Y,2018-10-27,7.916666666666667,5.8,11.6,88.16666666666667,67.0,99.0,5.9,6.0,9.270833333333334,2.2,16.5
902,902,MN-RR-2,43400,7,MN,45.89385,-93.55866,357.54,0.542944785,0.964342816,2.358611313,0.413349727,0.06399577,47.21062372,0.266054545,0.467693676,13.45107156,4.275966546,30.52829033,8,1,Y,2018-10-27,7.916666666666667,5.8,11.6,88.16666666666667,67.0,99.0,5.9,6.0,9.270833333333334,2.2,16.5
903,903,MN-RR-3,43400,7,MN,45.87724,-93.53853,346.91,1.127118644,0.540401063,2.36068834,0.396699694,0.126289379,43.62794562,0.234956984,0.485018346,15.75323643,6.118951169,30.35581298,8,3,Y,2018-10-27,7.916666666666667,5.8,11.6,88.16666666666667,67.0,99.0,5.9,6.0,9.270833333333334,2.2,16.5
904,904,MN-RR-4,43400,7,MN,45.8752,-93.53867,348.58,0.389784946,0.529935589,2.369494179,0.441787887,0.092345212,43.02363408,0.252480203,0.485022236,16.83705058,6.508868288,29.45938175,0,0,N,2018-10-27,7.916666666666667,5.8,11.6,88.16666666666667,67.0,99.0,5.9,6.0,9.270833333333334,2.2,16.5
905,905,MN-RR-5,43400,7,MN,45.86433,-93.53301,342.18,0.526239067,0.508503044,2.574847785,0.60613059,0.062985513,44.45580516,0.303170271,0.477850094,17.89103506,7.800965778,25.3187067,0,0,N,2018-10-27,7.916666666666667,5.8,11.6,88.16666666666667,67.0,99.0,5.9,6.0,9.270833333333334,2.2,16.5
906,906,MN-WS-1,43400,7,MN,46.3631,-93.74791,391.61,0.358666667,36.94117746,2.354747566,1.187861702,0.058312829,24.88321702,0.194026501,0.302261825,4.607342802,0.187523991,29.2835283,0,0,N,2018-10-27,7.083333333333333,5.5,10.0,91.5,75.0,99.0,6.8,11.0,15.091666666666669,7.2,26.2
907,907,MN-WS-2,43400,7,MN,46.35873,-93.74535,389.72,0.421409214,39.53591781,2.404728495,1.208971221,0.054114257,23.2554969,0.234914602,0.209535435,3.959779264,0.200516393,28.93602562,0,0,N,2018-10-27,7.083333333333333,5.5,10.0,91.5,75.0,99.0,6.8,11.0,15.091666666666669,7.2,26.2
908,908,MN-WS-3,43400,7,MN,46.3594,-93.73923,388.93,0.331242158,39.87389993,2.24117268,0.965270009,0.046804786,22.6398739,0.194565188,0.199602474,3.468381583,0.326793956,30.04363549,0,0,Y,2018-10-27,7.083333333333333,5.5,10.0,91.5,75.0,99.0,6.8,11.0,15.091666666666669,7.2,26.2
909,909,MN-WS-4,43400,7,MN,46.3583,-93.69759,385.64,0.587969925,45.83523979,1.529436457,0.591037884,0.036310211,20.71130234,0.20379893,0.15258684,3.258684017,1.445272327,26.2363312,0,0,N,2018-10-27,7.083333333333333,5.5,10.0,91.5,75.0,99.0,6.8,11.0,15.091666666666669,7.2,26.2
910,910,MN-WS-5,43400,7,MN,46.35081,-93.716,383.27,0.49132948,49.89401978,1.507857227,0.870087135,0.04134278,17.30142874,0.128435438,0.152989272,2.726524856,0.984671692,26.39264308,0,0,N,2018-10-27,7.083333333333333,5.5,10.0,91.5,75.0,99.0,6.8,11.0,15.091666666666669,7.2,26.2
911,911,TX-SH-1,43408,35,TX,30.5095522,-95.755349,101.41,0.494814815,0.315718985,1.835746358,1.243143503,0.008816621,71.05671396,1.811395692,1.048338172,14.25710525,0.000839678,8.422181778,6,1,Y,2018-11-04,16.891666666666666,14.7,20.2,81.58333333333333,50.0,100.0,13.0,9.0,8.625,4.3,12.8
912,912,TX-SH-2,43408,35,TX,30.511099,-95.7568711,103.01,0.430344828,0.310680916,1.879409622,1.386728467,0.00902654,70.71958318,1.784316072,1.05379608,14.6057816,0.000839678,8.249837837,6,4,Y,2018-11-04,16.891666666666666,14.7,20.2,81.58333333333333,50.0,100.0,13.0,9.0,8.625,4.3,12.8
913,913,TX-SH-3,43408,35,TX,30.5165047,-95.7556323,100.63,0.494152047,0.316484254,1.758922107,1.446425386,0.005456625,70.47860898,1.589766729,0.980933293,15.34591855,0.000839481,8.076644595,6,2,Y,2018-11-04,16.891666666666666,14.7,20.2,81.58333333333333,50.0,100.0,13.0,9.0,8.625,4.3,12.8
914,914,TX-SH-4,43408,35,TX,30.5196431,-95.744064,107.9,0.725913621,0.330555964,1.876298613,1.43933511,0.002308645,72.09708901,1.475643797,0.793754066,13.52970806,0.000839507,8.454467228,6,2,Y,2018-11-04,16.891666666666666,14.7,20.2,81.58333333333333,50.0,100.0,13.0,9.0,8.625,4.3,12.8
915,915,TX-SH-5,43408,35,TX,30.519504,-95.747961,101.5,0.385026738,0.310201579,1.866460006,1.461958827,0.003780385,70.9970975,1.522865028,0.822443725,14.69204565,0.000840086,8.322307211,6,1,Y,2018-11-04,16.891666666666666,14.7,20.2,81.58333333333333,50.0,100.0,13.0,9.0,8.625,4.3,12.8
916,916,ME-PF-1,43414,20,ME,45.2995632,-68.699992,57.2,0.43741403,5.414942068,1.968402349,1.459047036,0.475789889,61.08760366,2.029029896,1.317023334,0.807877805,0.004615246,25.43566872,0,0,Y,2018-11-10,1.758333333333333,-0.1,3.8,83.54166666666667,52.0,100.0,17.6,13.0,17.1375,5.4,26.4
917,917,ME-PF-2,43414,20,ME,45.305398,-68.699975,61.38,0.211136891,4.67476262,1.970187973,1.410425394,0.374014591,60.87139943,2.151528381,1.322903461,0.795882901,0.002308732,26.42658652,0,0,Y,2018-11-10,1.758333333333333,-0.1,3.8,83.54166666666667,52.0,100.0,17.6,13.0,17.1375,5.4,26.4
918,918,ME-PF-3,43414,20,ME,45.2962776,-68.697408,59.68,0.19212963,4.994826569,1.906928619,1.551189679,0.452281661,61.7015025,1.967582633,1.260092387,0.853983332,0.005456763,25.30615586,0,0,N,2018-11-10,1.758333333333333,-0.1,3.8,83.54166666666667,52.0,100.0,17.6,13.0,17.1375,5.4,26.4
919,919,ME-PF-4,43414,20,ME,45.2918505,-68.696832,59.45,1.893371758,4.329228639,1.862006755,1.583628773,0.387883111,62.85363654,1.91424196,1.189871824,0.872684554,0.005454278,25.00136357,0,0,N,2018-11-10,2.2125,0.2,4.7,83.08333333333333,51.0,100.0,18.4,13.0,16.879166666666666,5.1,23.9
