Sample ID ,Sampling date,Sampling grid,US state,Latitude,Longitude,Elevation (m),Moisture,Total nitrogen (%),Total carbon (%),pH,Organic matter (%),Aluminum (mg/Kg),Calcium (mg/Kg),Copper (mg/Kg),Iron (mg/Kg),Potassium (mg/Kg),Magnesium (mg/Kg),Manganese (mg/Kg),Molybdenum (mg/Kg),Sodium (mg/Kg),Phosphorus (mg/Kg),Sulfur (mg/Kg),Zinc (mg/Kg),Precipitation (mm),Max temperature (℃ ),Min temperature (℃ ),Wind speed (m/s),Open water (%),Developed open space (< 20% Impervious Cover) (%),Developed open space (> 20% Impervious Cover) (%),Barren (%),Forest (%),Shrubland (%),Grassland (%),Cropland (%),Pasture (%),Wetland (%),Number of Listeria isolates obtained,Listeria species detected,"Number of Listeria isolates selected for WGS (i.e., number of isolates with unique sigB)",If selected for soil property analysis: Yes(Y)/No(N)
MI-PR-5,43389,8,MI,46.529791,-86.44008,236.74,0.805008945,0.331634,7.527577,4.513,15.13585366,6.659877895,671.919393,0,5.717432988,91.32308153,71.78798753,95.64616265,0,40.90752109,16.05004079,16.00073669,3.583850305,-,-,-,-,35.57803948,0.8356236,0.039891579,0.110856598,48.82981203,0.041571224,0.157256803,0,0.000209956,14.40673874,0,-,0,Y
MT-LTR-1,43386,4,MT,46.4439436,-105.8582436,801.1,0.151279199,0.082015,1.10174,7.013,1.804883721,8.838760527,1638.402521,0,0.668996713,179.115872,235.6241682,8.054788199,0,28.79594547,5.207306139,5.194194885,0.60360181,24.39999962,-2.649354935,-13.75677586,4.392664909,2.260412446,3.6844282,4.779469652,0.020154137,3.329001593,28.46897837,45.95962035,1.007077041,7.58047484,2.910383369,0,-,0,Y
MT-LTR-2,43386,4,MT,46.4424972,-105.8516672,799.62,0.202380952,0.176852,2.109118,6.979,3.234519976,4.282844835,1757.142483,0.05503294,0.769414581,240.5855261,315.4181149,13.26664531,0.027124001,24.07276872,7.618006737,7.817817302,0.634492301,24.39999962,-2.649354935,-13.75677586,4.392664909,2.288696922,3.47491563,4.94761497,0.021197468,3.495273594,28.19850904,45.30444601,1.036787051,8.227345993,3.005213318,2,grandensis,1,Y
MT-LTR-3,43386,4,MT,46.4417983,-105.8459229,792.76,0.095756257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24.39999962,-2.649354935,-13.75677586,4.392664909,2.312780182,3.497175366,5.082662225,0.02139715,4.080562367,27.19451897,44.99862597,1.123350374,8.603752053,3.085175341,0,-,0,N
MT-LTR-4,43386,4,MT,46.4420392,-105.8377861,746.33,0.210589651,0.134589,1.606782,6.365,2.411509434,10.89235633,1494.460502,0,1.05505617,188.2003028,222.8784771,8.845052404,0,28.48639139,4.401221421,6.513587351,0.400930526,24.39999962,-2.649354935,-13.75677586,4.392664909,2.319827241,3.472395651,5.179632362,0.023924399,3.907232094,26.71054206,45.02110174,1.16788842,9.075951572,3.121504467,0,-,0,Y
MT-LTR-5,43386,4,MT,46.4407018,-105.8291403,725.74,0.129753915,0.055879,0.953313,7.541,1.369169263,4.878808193,3373.132214,0,1.884246892,128.1288645,156.6528838,15.77559556,0,25.92510769,6.560755732,5.64519474,0.102950842,24.39999962,-2.649354935,-13.75677586,4.392664909,2.644388261,3.494632688,5.228719741,0.024148706,3.277714315,24.75536311,45.56377778,1.344977909,9.694550372,3.971727115,0,-,0,Y
WY-BH-1,43387,13,SD,44.7015651,-103.7296764,906.87,0.335443038,0.301016,3.438372,7.257,5.199362881,5.696193482,3750.740932,0.067949152,1.085053492,432.5858024,646.0218792,7.053000051,0.030514001,200.2397509,17.45744727,12.08654784,0.636963443,11.57499981,-0.559032083,-13.38935566,3.828693628,11.427642,1.743181842,0.534749258,0.013431692,0.496552882,2.925170782,68.02480666,0.631499418,10.89457171,3.308393758,4,seeligeri,1,Y
WY-BH-2,43387,13,SD,44.7063389,-103.7264953,909,0.289440994,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.57499981,-0.559032083,-13.38935566,3.828693628,12.16509259,1.586815097,0.316355384,0.013435132,0.407042528,2.618171436,67.69375455,0.647405445,11.36045411,3.191473729,0,-,0,N
WY-BH-3,43387,13,SD,44.7082988,-103.7171173,909.97,0.357607282,0.205743,2.272226,8.702,4.478171206,17.49722528,6232.117874,0.121757766,1.523596542,412.208828,1851.066143,18.37691354,0.043705932,334.0471495,2.547475697,36.00927911,0.294879672,11.57499981,-0.559032083,-13.38935566,3.828693628,13.85869337,1.523323065,0.268611864,0.012171475,0.320235707,2.344687781,65.55787327,0.714339676,12.44029682,2.959766979,6,"immobilis, portnoyi, seeligeri",4,Y
WY-BH-4,43387,13,SD,44.713469,-103.7185821,925.49,0.489361702,0.462203,5.438682,7.674,7.772357101,2.567124541,18134.57238,0.084889555,0.828086044,688.6747692,295.3722968,14.33320492,0.074319649,51.39286302,7.721357349,20.22865236,0.311770927,11.57499981,-0.559032083,-13.38935566,3.828693628,14.07730296,1.470007727,0.241256803,0.012178324,0.206191628,2.103700531,66.59674629,0.706552778,11.95449506,2.631567896,6,"booriae, welshimeri",5,Y
WY-BH-5,43387,13,SD,44.7186164,-103.7190723,908.97,0.398328691,0.460725,5.39164,7.817,7.778849558,2.528840118,14452.03459,0.081283124,0.807202484,683.0978448,365.1071951,16.15473478,0.062965801,55.09889168,10.99468742,22.57977462,0.347695243,11.57499981,-0.559032083,-13.38935566,3.828693628,16.13448941,1.416970483,0.223743228,0.012173647,0.167702476,1.976118664,65.24297969,0.699564897,11.65479736,2.471460145,6,"booriae, welshimeri",3,Y
SD-BH-1,43387,13,SD,44.4104586,-103.4842781,1027.74,0.225454545,0.186423,2.253389,6.351,3.887647059,2.720186988,1868.665894,0.040970539,1.281924434,96.3204938,214.2446205,6.987824421,0.024518119,48.50895795,6.536787338,8.150167848,0.166169445,13.22500038,0.033548109,-12.21806526,3.810922384,0.442732387,3.14929885,4.697917541,0.011126039,32.51805357,14.83101016,38.73645982,2.496221345,1.184608279,1.932572004,0,-,0,Y
SD-BH-2,43387,13,SD,44.4062609,-103.4828528,1044.89,0.628246753,0.534977,9.631534,7.607,13.83135866,3.217595866,6789.368331,0.06368721,2.416996421,492.7085282,797.4039509,46.01439885,0.04359011,39.26906599,56.62872971,13.77302719,1.056907063,13.22500038,0.033548109,-12.21806526,3.810922384,0.440178337,3.065302911,4.281353265,0.011119853,36.03986362,14.37356412,36.68124836,2.411329662,1.090584841,1.605455022,4,"seeligeri, welshimeri",2,Y
SD-BH-3,43387,13,SD,44.4039533,-103.4799799,1058.49,0.338983051,0.224642,3.49164,6.838,5.8188677,3.029489487,3267.128001,0.059806564,1.741009826,154.6282059,397.2248321,19.05190881,0.035735811,53.43522116,11.46962146,10.07800788,0.898024265,13.22500038,0.033548109,-12.21806526,3.810922384,0.44051754,3.206396844,4.141368564,0.01112312,36.494748,14.23549535,36.56358542,2.494517141,1.005907846,1.406340179,0,-,0,Y
SD-BH-4,43387,13,SD,44.39952,-103.4785479,1082.64,0.260391198,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.22500038,0.033548109,-12.21806526,3.810922384,0.44062111,2.981067357,3.808990014,0.011125736,38.89809036,13.69557049,35.34289307,2.527851075,0.977595288,1.316195502,0,-,0,N
SD-BH-5,43387,13,SD,44.3946711,-103.481501,1060.42,0.6140625,0.424889,6.648096,7.471,9.06593589,1.434059786,11369.1971,0.047989242,1.021577005,457.7074256,620.6020119,29.21361149,0.05292459,41.32291023,42.59165591,16.12907987,0.646249774,13.22500038,0.033548109,-12.21806526,3.810922384,0.437613787,2.927644634,3.865238472,0.011129333,41.61362734,13.4490644,33.04404066,2.480581413,0.977911423,1.19314853,6,welshimeri,2,Y
MN-CF-1,43387,7,MN,45.0280905,-93.4376361,275.65,0.168327796,0.089827,1.327823,7.537,2.00540146,1.529247022,2112.904294,0.033394921,0.901844952,95.32775008,225.1156353,10.67865416,0.017043427,22.11898202,12.08244262,5.072859649,0.578019831,29.95000267,-6.697096825,-16.18096733,3.166754961,5.877762511,24.96627823,53.40060206,0.64527633,4.779156484,0.039647993,0.209148407,3.294559414,1.358940203,5.428628368,6,welshimeri,1,Y
MN-CF-2,43387,7,MN,45.0255156,-93.435097,276.52,0.317357513,0.310039,3.822259,7.699,5.179273039,1.728794908,7250.637828,0.053241423,1.400658962,282.6064636,347.2585944,18.21228968,0.04066536,32.72643098,16.00270859,14.12047745,1.001327609,30.10000038,-6.65709734,-15.88322639,3.174235106,5.956848424,25.98182429,52.30197708,0.64853293,4.95823364,0.033790874,0.216597406,3.136464761,1.191915376,5.573815221,2,welshimeri,1,Y
MN-CF-3,43387,7,MN,45.028357,-93.4317758,290.03,0.309859155,0.238718,3.280917,7.391,4.503096085,1.836516386,7860.081944,0,1.718098861,166.6362902,192.7094206,13.57865684,0,36.50872702,11.7910347,10.90759513,1.17144831,30.10000038,-6.65709734,-15.88322639,3.174235106,5.513500351,25.10464818,55.0417963,0.65287032,4.25352361,0.030859144,0.191242721,3.042879515,1.125833932,5.042845927,0,-,0,Y
MN-CF-4,43387,7,MN,45.0176943,-93.4276616,271.43,0.2625,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.10000038,-6.65709734,-15.88322639,3.174235106,8.641723979,25.57678303,52.40566741,0.628359277,4.108890423,0.030431562,0.205885254,2.593188787,0.809269664,4.999800621,0,-,0,N
MN-CF-5,43387,7,MN,45.0209895,-93.4281126,279.23,0.291770574,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.10000038,-6.65709734,-15.88322639,3.174235106,6.988712447,26.07890793,53.08109492,0.665961457,4.243851453,0.030223274,0.205056522,2.696377825,0.900191834,5.109622335,0,-,0,N
MN-LR-1,43393,7,MN,45.0191991,-93.6436106,294.22,0.335509138,0.346341,4.083091,7.094,6.064642857,1.474655879,4269.312775,0,1.121176501,300.4090273,424.036842,13.48412081,0,37.31175737,38.78502913,10.06966389,2.218619444,27.19999695,-6.615483284,-16.56516075,3.153741837,11.57240441,7.433569986,8.751254288,0.02561056,18.41987044,0.374711881,0.752152756,23.84867938,15.42637384,13.39537247,0,-,0,Y
MN-LR-2,43393,7,MN,45.0223553,-93.6377312,299.06,0.533923304,0.290141,3.68836,7.528,6.712488263,1.6917833,7730.542183,0.039590342,1.204470177,351.4034374,610.4082948,15.3711703,0.043989269,36.63580293,31.68912164,10.96683271,0.85405166,27.19999695,-6.615483284,-16.56516075,3.153741837,11.51835318,7.460064602,8.975626342,0.027914376,17.80895233,0.410320344,0.78768913,23.54881973,15.47442896,13.98783101,1,newyorkensis,1,Y
MN-LR-3,43393,7,MN,45.0254327,-93.6354758,293.39,0.389558233,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.19999695,-6.615483284,-16.56516075,3.153741837,11.40089904,7.295601182,9.006754331,0.031283659,17.09851413,0.46694535,0.820513682,23.06865398,16.05544556,14.75538908,0,-,0,N
MN-LR-4,43393,7,MN,45.0186502,-93.6364884,311.2,0.456859972,0.380266,4.713257,6.38,7.324252199,4.381575488,4712.010551,0,3.15469317,310.6646479,571.4781055,18.64428717,0,42.05089189,12.85771921,15.79892353,0.832709462,27.19999695,-6.615483284,-16.56516075,3.153741837,10.60955145,7.819808164,9.580645907,0.025412854,17.94063473,0.378672525,0.83820413,23.85384879,14.70900182,14.24421963,0,-,0,Y
MN-LR-5,43393,7,MN,45.0177434,-93.6295793,296.86,0.4375,0.387493,4.764891,7.368,8.155416667,1.050886638,4492.460079,0.01594454,0.642752306,372.8877222,750.8578143,11.27852498,0.030359627,29.32327022,12.32669684,9.366671439,0.580388891,27.19999695,-6.615483284,-16.56516075,3.153741837,10.58544234,7.946533336,9.801871921,0.023509212,18.40162549,0.542810904,0.938269428,22.98340292,14.09713083,14.67940362,6,welshimeri,3,Y
IA-RR-1,43394,15,IA,41.55225,-93.7348,245.57,0.218712029,0.116059,1.915992,7.235,3.710520446,19.47310689,7912.060049,0.121504154,3.475381839,252.0230194,502.5737762,16.87764531,0.046462014,68.69194456,9.202182347,20.60345084,0.671903293,48.27500153,-2.28967762,-11.08064556,3.988264799,6.096160588,16.75242312,37.09276182,0.363598958,7.609756712,0.039256931,0.406424701,12.47488711,15.01567128,4.149058778,0,-,0,Y
IA-RR-2,43394,15,IA,41.54817,-93.73599,247.67,0.301690507,0.156685,2.258576,7.332,2.902154006,2.931502866,2676.187007,0.071336148,3.937919105,91.28263515,347.6161688,17.41171736,0.024938653,37.52260895,6.412884272,7.768475772,0.706265389,48.27500153,-2.28967762,-11.08064556,3.988264799,6.695066164,15.59581265,33.7742177,0.365166359,8.228513179,0.036495661,0.44088437,13.48262995,16.26615824,5.115055719,0,-,0,Y
IA-RR-3,43394,15,IA,41.55601,-93.72327,248.64,0.099164927,0.057359,1.544054,7.223,0.712549372,5.169452259,6844.955147,0.130837962,5.307851905,46.97575369,230.8939686,22.44491931,0.039612129,40.88859731,2.987038986,7.174408741,1.32828974,48.27500153,-2.28967762,-11.08064556,3.988264799,4.274815891,18.15080571,40.33353767,0.337988194,7.128191994,0.038207361,0.416292291,10.84417275,12.83851302,5.637475123,0,-,0,Y
IA-RR-4,43394,15,IA,41.5535,-93.7237,246.35,0.068535826,0.040777,2.106398,7.145,0.867083152,3.464212808,4736.96822,0.075019161,2.41127142,63.15797695,247.5083973,9.529181249,0.02991856,23.67795263,6.692778403,4.715823029,0.526539236,48.27500153,-2.28967762,-11.08064556,3.988264799,5.205944852,17.52022073,37.66934597,0.359479594,7.267913087,0.038845634,0.439690579,11.86807603,13.39166478,6.238818757,8,"innocua, rocourtiae, seeligeri, welshimeri",5,Y
IA-RR-5,43394,15,IA,41.55076,-93.7243,247.16,0.078864353,0.075686,1.563264,7.576,0.779211053,2.481558199,4476.438218,0.071838763,2.624499673,77.37299789,133.7484674,12.53860232,0.027852242,33.70121263,4.559200007,4.787258638,0.671604111,48.27500153,-2.28967762,-11.08064556,3.988264799,6.262267894,16.96564465,35.82004639,0.366331126,7.729901647,0.038207602,0.4228028,12.60997806,14.0603974,5.724422425,0,-,0,Y
IA-CS-2,43394,15,IA,41.58196,-93.28242,275.35,0.369565217,0.309622,3.472044,6.693,5.6100927,6.429077459,2980.172679,0.028627367,1.570903948,410.2278837,551.1998859,14.33077765,0.032091825,44.47457412,9.774969304,8.927726892,3.868888305,52.22500229,-2.167097092,-11.49290276,3.99817729,0.196033162,3.5886242,1.814671004,0.15930318,4.958547592,0.034841012,2.805331095,18.36792948,67.3245881,0.750131179,6,"fleischmannii, seeligeri",2,Y
IA-CS-3,43394,15,IA,41.55727,-93.26896,248.27,0.29463171,0.148582,1.926132,6.79,3.550807551,7.01040084,1958.406187,0.01960473,1.567808529,126.3194331,318.1809754,12.62635824,0.024239957,30.05614139,4.767862839,7.127535305,1.055008051,52.44999695,-1.970322609,-11.33838654,3.999541998,2.819293193,3.61526965,1.848672113,0.209909403,6.439390759,0.037993602,3.094904239,17.64498442,60.19362043,4.095962183,6,"monocytogenes, seeligeri",4,Y
IA-CS-4,43394,15,IA,41.55921,-93.27893,273.92,0.336448598,0.202718,2.381038,6.981,4.603948339,8.970596524,3082.392939,0.033113932,1.5682159,360.7022062,622.1573438,12.1130196,0.029389627,33.66865093,7.0721319,7.742142519,0.740165196,52.44999695,-1.970322609,-11.33838654,3.999541998,2.543030903,3.352444189,1.827423098,0.251616938,6.152338422,0.078695873,2.821089655,20.24708406,58.68592582,4.040351047,4,"fleischmannii, welshimeri",2,Y
IA-CS-5,43394,15,IA,41.55999,-93.27924,271.56,0.346598203,0.169029,2.223541,7.593,4.045618375,7.406073509,3794.640141,0.032424251,1.028211628,218.7661485,862.1963413,10.85833931,0.029810021,30.70268327,10.73102243,6.185228274,0.475048443,52.44999695,-1.970322609,-11.33838654,3.999541998,2.398177134,3.321989375,1.793492401,0.248629913,6.141893196,0.080358866,2.805636451,20.29071866,58.94564132,3.973462691,6,"fleischmannii, welshimeri",3,Y
MN-SD-1,43401,7,MN,45.40694,-93.69472,289.89,0.18931475,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.875,-6.574839115,-16.58613014,3.001177311,3.836783898,6.408010854,4.44373039,0.018691432,32.64826086,0.704393957,1.805718318,21.62052613,8.113761514,20.40012265,0,-,0,N
MN-SD-2,43401,7,MN,45.44,-93.70083,296.38,0.221709007,0.154858,2.183528,5.898,3.747695167,15.38399474,1525.560469,0,4.705519456,64.428731,112.7939595,22.22010202,0,25.76951372,9.883756202,8.606837114,1.20923338,11.49999905,-6.612903118,-16.62161636,2.975300074,4.122272319,4.788082584,2.404851263,0.016372384,32.41396103,0.851363945,2.161364533,20.61031208,7.203428965,25.4279909,0,-,0,Y
MN-SD-3,43401,7,MN,45.43667,-93.71,298.46,0.118790497,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.875,-6.574839115,-16.58613014,3.001177311,3.886480111,4.566440992,2.412811806,0.014690513,33.54347762,0.760548838,2.203996659,19.21330205,7.779466021,25.61878539,0,-,0,N
MN-SD-4,43401,7,MN,45.43472,-93.71389,298.05,0.116080937,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.875,-6.574839115,-16.58613014,3.001177311,3.937202884,4.582174602,2.401066208,0.014901722,33.60716122,0.747814589,2.167675856,19.17578785,8.160896622,25.20531845,0,-,0,N
MN-SD-5,43401,7,MN,45.4275,-93.71528,295.9,0.149490374,0.11,1.17,5.944,1.339506726,12.33901614,668.1832251,0.016698836,1.822535595,63.14360765,80.80748141,4.03587574,0.021164804,21.92282136,5.324598728,4.119596457,2.300555967,12.875,-6.574839115,-16.58613014,3.001177311,3.856921598,4.972570484,2.86782205,0.020357024,32.40208691,0.71669318,2.04871415,20.74485723,8.997804799,23.37217258,6,booriae,2,Y
MN-RR-1,43400,7,MN,45.88618,-93.55914,365.69,0.500711238,0.190324,3.369746,5.146,5.092683706,102.2665858,789.5457524,0,51.88040706,61.79070682,167.3867436,95.93160413,0,48.52788168,7.540462439,16.01526882,4.367117623,16.97499847,-6.8132267,-18.65903282,2.802980661,0.490951623,2.365513273,0.354039537,0.066566152,48.04648291,0.383227849,0.512580373,13.99548106,5.014720149,28.77043707,0,-,0,Y
MN-RR-2,43400,7,MN,45.89385,-93.55866,357.54,0.542944785,0.31,4.08,5.412,6.833770147,52.88008981,2052.923681,0.045872585,16.4228127,90.61357534,328.6234033,40.51200777,0.042775251,54.33151122,8.035926358,10.89882425,4.679537709,16.97499847,-6.8132267,-18.65903282,2.802980661,0.964342816,2.358611313,0.413349727,0.06399577,47.21062372,0.266054545,0.467693676,13.45107156,4.275966546,30.52829033,8,monocytogenes,1,Y
MN-RR-3,43400,7,MN,45.87724,-93.53853,346.91,1.127118644,1.5,19.05,4.956,25.96950536,34.34574294,5837.501636,0.105104845,9.687234705,187.0292453,980.4726906,20.98155466,0.053517671,89.39971432,8.85722818,27.97402984,11.31410755,16.97499847,-6.8132267,-18.65903282,2.802980661,0.540401063,2.36068834,0.396699694,0.126289379,43.62794562,0.234956984,0.485018346,15.75323643,6.118951169,30.35581298,8,"monocytogenes, welshimeri",3,Y
MN-RR-4,43400,7,MN,45.8752,-93.53867,348.58,0.389784946,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.97499847,-6.8132267,-18.65903282,2.802980661,0.529935589,2.369494179,0.441787887,0.092345212,43.02363408,0.252480203,0.485022236,16.83705058,6.508868288,29.45938175,0,-,0,N
MN-RR-5,43400,7,MN,45.86433,-93.53301,342.18,0.526239067,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.92499924,-6.68999958,-18.47160912,2.827725649,0.508503044,2.574847785,0.60613059,0.062985513,44.45580516,0.303170271,0.477850094,17.89103506,7.800965778,25.3187067,0,-,0,N
MN-WS-1,43400,7,MN,46.3631,-93.74791,391.61,0.358666667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.20000076,-7.92870903,-19.63096428,2.643461227,36.94117746,2.354747566,1.187861702,0.058312829,24.88321702,0.194026501,0.302261825,4.607342802,0.187523991,29.2835283,0,-,0,N
MN-WS-2,43400,7,MN,46.35873,-93.74535,389.72,0.421409214,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.20000076,-7.92870903,-19.63096428,2.643461227,39.53591781,2.404728495,1.208971221,0.054114257,23.2554969,0.234914602,0.209535435,3.959779264,0.200516393,28.93602562,0,-,0,N
MN-WS-3,43400,7,MN,46.3594,-93.73923,388.93,0.331242158,0.134496,2.312965,5.375,3.202919955,51.00681795,764.711693,0,22.54865891,47.19300355,86.42842273,36.08281783,0,26.74458709,8.329933733,8.162677588,1.514866284,10.20000076,-7.92870903,-19.63096428,2.643461227,39.87389993,2.24117268,0.965270009,0.046804786,22.6398739,0.194565188,0.199602474,3.468381583,0.326793956,30.04363549,0,-,0,Y
MN-WS-4,43400,7,MN,46.3583,-93.69759,385.64,0.587969925,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.20000076,-7.92870903,-19.63096428,2.643461227,45.83523979,1.529436457,0.591037884,0.036310211,20.71130234,0.20379893,0.15258684,3.258684017,1.445272327,26.2363312,0,-,0,N
MN-WS-5,43400,7,MN,46.35081,-93.716,383.27,0.49132948,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.20000076,-7.92870903,-19.63096428,2.643461227,49.89401978,1.507857227,0.870087135,0.04134278,17.30142874,0.128435438,0.152989272,2.726524856,0.984671692,26.39264308,0,-,0,N
TX-SH-1,43408,35,TX,30.5095522,-95.755349,101.41,0.494814815,0.146885,3.322953,6.828,6.683043478,8.839508628,5522.237688,0.025364,1.873262853,169.4473719,727.9235987,11.20443097,0.035416805,41.96272729,1.517006915,7.979027198,0.520657962,100.1999969,14.82870579,2.977742434,3.235538721,0.315718985,1.835746358,1.243143503,0.008816621,71.05671396,1.811395692,1.048338172,14.25710525,0.000839678,8.422181778,6,innocua,1,Y
TX-SH-2,43408,35,TX,30.511099,-95.7568711,103.01,0.430344828,0.11313,3.591171,8.344,3.33846473,0.986625802,17497.0881,0.071909153,0.31615856,87.44354383,458.1398583,6.325991167,0.070982592,32.98889782,2.962334805,6.330019691,1.70434763,100.1999969,14.82870579,2.977742434,3.235538721,0.310680916,1.879409622,1.386728467,0.00902654,70.71958318,1.784316072,1.05379608,14.6057816,0.000839678,8.249837837,6,"booriae, innocua, welshimeri",4,Y
TX-SH-3,43408,35,TX,30.5165047,-95.7556323,100.63,0.494152047,0.170259,5.342061,8.218,6.676211937,3.110122937,21300.98338,0.07310451,0.707412732,212.5267986,742.4630766,10.22000178,0.08569978,43.74843937,2.614362692,11.31228444,0.428845163,100.1999969,14.82870579,2.977742434,3.235538721,0.316484254,1.758922107,1.446425386,0.005456625,70.47860898,1.589766729,0.980933293,15.34591855,0.000839481,8.076644595,6,innocua,2,Y
TX-SH-4,43408,35,TX,30.5196431,-95.744064,107.9,0.725913621,0.127843,2.914329,6.001,5.546143791,41.19337631,1332.344747,0.018885937,60.45049464,98.69887541,246.5539709,85.28743885,0.033268304,43.70738508,1.47586334,4.661872491,1.622011438,96.90000153,14.75999928,2.984193563,3.249819517,0.330555964,1.876298613,1.43933511,0.002308645,72.09708901,1.475643797,0.793754066,13.52970806,0.000839507,8.454467228,6,innocua,2,Y
TX-SH-5,43408,35,TX,30.519504,-95.747961,101.5,0.385026738,0.145223,3.244599,6.343,5.183897281,32.27515029,3432.031884,0.002021057,3.171978266,137.2838134,417.988403,15.52651095,0.034263964,49.48628264,2.367456625,8.215314195,2.400216547,96.90000153,14.75999928,2.984193563,3.249819517,0.310201579,1.866460006,1.461958827,0.003780385,70.9970975,1.522865028,0.822443725,14.69204565,0.000840086,8.322307211,6,innocua,1,Y
